date,Item No.,Item Description,Warehouse Code,In Stock,Inventory UoM,company,department,unit cost
20/09/2017,MTGEN0002085,GENARAL -ANGLE IRON  2''x 2'' x 1\4”,,10,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0002251,GENERAL - LATH MACHINE TAPER TURNING ATTACHMENT,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0002258,GENERAL - GAS LIFT CHAIR CYLINDER,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0000685,MECHANICAL - AIR FILTER 6211 .4723.00(BLT 40MACHINE SINTHAWATHA),,4,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0000769,MECHANICAL - BELT   A 54,,2,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0000810,MECHANICAL - BELT  A78,,2,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0000880,MECHANICAL - GENERAL - BLADE WITH OUT HOLE,,200,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0000900,MECHANICAL - COATING SPACER HEAD ALUMANIUM  900MM LENGTH  X130MM WIDTH HOLE SIZE 12MM,,8,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001275,MECHANICAL - O RING ID60MMXOD79MMXTH9.5MM,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001796,MECHANICAL - BEARING   6201 LLU  SNR,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTPNM0001180,PNEUMATIC -  (FLOW CONTROLER)  3/8''X8MM,,14,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTPNM0001203,PNEUMATIC - VALVE SOLENOID 3-2 WAY 3V210-08 -NC - AIRTEC,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTPNM0001309,PNEUMATIC -  STUD CONECTING ELBOW 1/2X6MM,,26,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTPNM0001312,"PNEUMATIC -  STUD CONECTING ELBOW 1/8""X10mm",,32,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTPNM0001317,PNEUMATIC -  STUD CONECTOR 1/2X12MM,,31,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTPNM0001817,PNEUMATIC - 12MM SOCKET,,5,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001048,MECHANICAL - UNIVERSAL JOINT GUM- 93,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001237,MECHANICAL - COUPLIN STEEL RRL 95/100,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001241,MECHANICAL - O RING ID100MMXOD106MMXTH3MM,,2,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001243,MECHANICAL - O RING ID10MMXOD15MMXTH2.5MM,,69,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001246,MECHANICAL - O RING ID114MMXOD124MMXTH5MM,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001264,MECHANICAL - O RING ID30MMXOD36MMXTH3MM,,5,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001277,MECHANICAL - O RING ID74MMXOD80MMXTH3MM,,4,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001293,MECHANICAL - SPRING ID27MMXOD36MMXLEN77MM,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001295,MECHANICAL - TREADED NUT ENDCAP ID14MM OD27MM,,2,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001786,MECHANICAL - BEARING   3208-LLU- KOMEL,,2,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001983,MECHANICAL -SPOCKET WHEEL   60 X 14 T,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0002196,MECHANICAL - PULSE PUMP DIAPRAGM ID 230MM,,16,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTPNM0001123,PNEUMATIC - T SOCKET  6 MM,,15,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTPNM0001313,"PNEUMATIC -  STUD CONECTING ELBOW 1/2""x12mm",,31,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTPNM0001326,PNEUMATIC -  STUD CONECTOR 3/8X8MM,,26,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTPNM0001826,MECHANICAL - BELT B 48,,6,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTPNM0001342,PNEUMATIC - PNUMATIC  STUD -  Y CONECTOR  1/4'' X 10 mm,,26,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001276,MECHANICAL - O RING ID65MMXOD70MMXTH4MM,,8,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001611,MECHANICAL- GENERAL - OIL PRESSER GAUGE-0-1.6 MPA,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001793,MECHANICAL - BEARING   2307 KG15C3 (T30)-SNR,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0002066,MECHANICAL -POWDER CLUTCH  Y S C 10 Kg  DC 24V 88.8 W 3.7 A ( Brand  WREZUM ),,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0002172,MECHANICAL -SPOCKET WHEEL 6B 22 TEETH,,2,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTPNM0001319,PNEUMATIC -  STUD CONECTOR 1/4X14MM,,9,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTPNM0001351,PNEUMATIC - VALVE SOLENOID 4V 220-08,,3,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTPNM0001813,PNEUMATIC -STUD CONNECTOR 1/4 x 8mm,,17,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001014,MECHANICAL - SPRING  CIRCULAR BLADES HOLDING SPRING  200 X 5(PAPER SLITER CORE BOARD SLITER MACHINE),,16,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001251,MECHANICAL - O RING ID16MMXOD21MMXTH2.5MM,,3,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001255,MECHANICAL - O RING ID24MMXOD30MMXTH3MM,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001291,MECHANICAL - QUICK CONENTER (FEMALE) PLUSE PUMP,,2,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001548,MECHANICAL - BELT HOPPER 75MM X 2692mm,,2,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001782,MECHANICAL - BEARING   6306 LLU NTN,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTPNM0001119,PNEUMATIC - T SOCKET  10 MM,,15,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTPNM0001140,PNEUMATIC - PNEUMATIC SEAL  25 /50 / 10 MM (CORE M/C GUM PUMP),,25,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTPNM0001181,PNEUMATIC - (FLOW CONTROLER)  3/8''X10MM,,15,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTPNM0001310,PNEUMATIC -  STUD CONECTING ELBOW 1/4X12MM,,35,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTPNM0001810,PNEUMATIC -  PLAIN SOCKET 8MM,,10,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTPNM0001819,PNEUMATIC -STUD CONECTOR  1/4 x 10mm,,24,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTPNM0001825,MECHANICAL - BELT B 40,,2,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001272,MECHANICAL - O RING ID49MMXOD58MMXTH3MM,,2,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001278,MECHANICAL - O RING ID76MMXOD80MMXTH7.5MM,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001567,MECHANICAL -CORE MAKING BELT 65’’ X 140’’,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001757,MECHANICAL - BEARING   6203 ZZ  NTN,,24,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001798,MECHANICAL - PILLOW BLOCK BEARING UCP 211-32,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001799,MECHANICAL - DIE CUTTER  FLEXIBLE  HALF CUTTER(20027777),,2,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTPNM0001341,PNEUMATIC -  Y CONECTOR 10MM,,18,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTPNM0001346,"PNEUMATIC - FLOW CONTROLER  1/8""X8MM",,27,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTPNM0001822,PNEUMATIC - 3/4 X 1/2 REDUSING SOCKET,,46,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0002174,MECHANICAL -CHAIN LOCK SINGLE,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTPNM0001116,PNEUMATIC - REDUCER SOCKET  10 MM X 8 MM,,15,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTPNM0001344,PNEUMATIC - FLOW CONTROLER  1/8X10MM,,26,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTPNM0001836,MECHANICAL - TEETH BELT HTD 608 - 8M - 60M,,2,nos,Western Paper Industries ,STORES,0
20/09/2017,MTAUT0001604,AUTOMOBILE-MITSUBISHI 4D32 CLUTCH PLATE,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTAUT0001605,AUTOMOBILE-MITSUBISHI 4D32 PRESSURE PLATE,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTAUT0001857,AUTOMOBILE-WIPER BLADE 21”,,6,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTAUT0001857,AUTOMOBILE-WIPER BLADE 21”,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTAUT0002487,"GENARAL-38A60 GRINDING WHEEL(O.D.-125mm,I.D.-32mm,THICKNESS-15mm)",,2,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTELC0000152,ELECTRICAL - RELAY 8 PIN   ROUND PIN 220V,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTELC0001517,ELECTRICAL - ROUND BLOCK,,12,nos,Western Paper Industries ,STORES,0
20/09/2017,MTELC0001521,ELECTRICAL - SOLID STATE RELAY INPUT 3-32VDC OUTPUT 300-80V 40A,,9,nos,Western Paper Industries ,STORES,0
20/09/2017,MTELC0002001,ELETRICAL - M.C.B 4P 16A SIMENS,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTFUL0001555,FUEL & LUBRICANT- POWER STEERING OIL,,5,CYLINDER,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000262,GENARAL -  ALLAN GRUB SCREW  Ø10MM X 10 MM,,6,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000281,"GENARAL -  CONCREAT NAILS   1"""" """,,246,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000295,GENARAL -  HOSE CLIP  BAND TYPE  2 1/2'',,10,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000344,GENARAL - BEND  G I  1/2 '',,20,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000411,GENARAL - FLOOR PAINT WAX 1.6 KG,,3.2,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000411,GENARAL - FLOOR PAINT WAX 1.6 KG,,16.8,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000440,GENARAL - HEX HEAD BOLT   12MM X 1 1/2'',,12,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000559,GENARAL - PVC REDUCER   50 MM X 20 MM,,18,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000589,GENARAL - PVC VALVE SOCKET   63 MM  2'',,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000591,GENARAL - PVC WATER PIPE   25 MM 3/4'',,10,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000672,GENARAL - WATER SAND PAPER  P 100,,14,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0001406,GENERAL - FLAT WASHER 10MMX25MM,,8,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0001576,GENERAL -3/16”X1¼” POP RIVET,,100,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0001580,GENERAL -WIRE COATED CLEAR HOSE- ID 20- mm,,40,FEET,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0001894,GENARAL - HEAD BOLT   8MM X 20,,25,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0002247,GENERAL - LATH MACHINE 4-JAW CHUCK,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0002425,"GENARAL-M/S HOLE SHAFT(O.D.-50MM,I.D.-30MM,LENGTH-1650MM)",,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0002649,GENERAL- 15’’*5’’ CLADDING NAME BOARDS (DOUBLE SIDE PRINTED),,11,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0000776,MECHANICAL - BELT   B 51,,2,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0000807,MECHANICAL - BELT  A56,,2,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0000811,MECHANICAL - BELT  B82,,3,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0000870,MECHANICAL - BELT TEETH BELT 5560,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001222,MECHANICAL  - BELT TEETH HTD 1104 -8M,,2,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001268,MECHANICAL - O RING ID40MMXOD48MMXTH4MM,,4,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001279,MECHANICAL - O RING ID81MMXOD101MMXTH10MM,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001287,MECHANICAL - O RING ID95MMXOD103MMXTH4MM,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001566,MECHANICAL -CORE MAKING BELT 65’’ X 96’’,,7,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTPNM0001074,PNEUMATIC - ELBOW  6 mm,,10,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTPNM0001131,PNEUMATIC -  HOSE  (6MM),,72.4,METTER,Western Paper Industries ,STORES,0
20/09/2017,MTPNM0001325,PNEUMATIC -  STUD CONECTOR 3/8X6MM,,32,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTAUT0001617,AUTOMOBILE-TATA 407 - CLUTCH BEARING,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTAUT0001850,AUTOMOBILE- 690/600 X 9 TYRE,,2,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTAUT0002070,AUTOMOBILE-  24V 2W  BULB,,10,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTAUT0002087,AUTOMOBILE-195/80X15 TYRE,,6,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTAUT0002226,AUTOMOBILE- 155 X 65 X 14 TYRE,,2,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTAUT0002565,AUTOMOBILE-  600 x 9 Tube,,2,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTELC0002004,ELETRICAL - M.C.B 1P 32A,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTELC0002017,ELECTRICAL - EMERGENCY STOP SWICH    LA 38/203 11,,3,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000333,GENARAL - ALLON KEY   4 MM,,3,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000402,GENARAL - FLAT IRON 1'' x ¼'',,5,LENGTH,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000424,GENARAL - GI PIPE ½'' - LIGHT DUTY,,2,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000447,GENARAL - HEX HEAD BOLT  10 MM X 4'',,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000536,"GENARAL - PVC ELBOW   63 MM 2 1/2""",,2,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000557,GENARAL - PVC REDUCER   32 MM 25 MM,,8,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000577,GENARAL - PVC T SOCKET   50 MM X 20 MM,,5,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000619,GENARAL - SILICON TUBE CLEAR,,21,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000641,GENARAL - STEEL BALL  6MM,,33,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000655,GENARAL - U BOLT  CABLE LOCK 10 MM,,23,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0001214,GENARAL -FOILLING BLOCK,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0001405,GENERAL - E POXY FLOOR PAINT,,2,KG,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0001893,GENARAL -   HED BOLT  10 MM X 50 MM,,9,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0001907,GENARAL - HEX HEAD BOLT  10 MM X 15MM,,22,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0002024,GENARAL -FIBER WHEEL        12” X  2”,,3,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0002048,GENARAL - CUPPER BRUSH,,12,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0002061,GENARAL -STORAGE CONTAINER (50 LITERS),,20,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0002248,GENERAL - LATH MACHINE LIVE CENTER,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0002256,GENERAL - LATH MACHINE DRO,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0002382,GENERAL - RIVETS BLIND 3/16” X 1”,,448,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0000879,MECHANICAL - GENERAL - BLADE WITH HOLE,,270,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001054,MECHANICAL - GENERAL - WEB UNIT PAPER GUIDE,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001249,MECHANICAL - O RING ID125MMXOD131MMXTH3MM,,9,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001257,MECHANICAL - O RING ID25MMXOD31MMXTH3.5MM,,4,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001791,MECHANICAL - BEARING   6208 J30,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001934,"MECHANICAL - CIRCULAR BLADE 100MM (O.D) X 55 MM (I.D) X 2 MM THICKNESS ANGLE TYPE ,INNER GRUE",,90,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001984,MECHANICAL -GEAR WHEEL  45 T,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0002224,MECHANICAL - TEFLON TUBE LENGTH  1410MM  ID67MM  OD75MM THICKNESS  4MM,,21,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTPNM0001113,PNEUMATIC - PLANE SOCKET  12 MM,,7,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTPNM0001337,"STUD -  Y CONECTOR 1/4""X8MM",,7,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTAUT0001598,AUTOMOBILE-12V 90AMP BATTERY ( L ),,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTAUT0001627,AUTOMOBILE- BATTERY WATER 1L,,9,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTAUT0001856,AUTOMOBILE-BRAKE OIL ( LOCKHEED ) 1 LTS,,2,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTAUT0002080,AUTOMOBILE- OIL FILTER C 1502,,2,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTAUT0002124,AUTOMOBILE-ALTO K10 BRAKE WASER,,4,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTAUT0002125,AUTOMOBILE-ALTO K10 FRONT BRAKE  PAD SET,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTAUT0002189,AUTOMOBILE- 750 X 16  REBUILD TYRE,,21,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTAUT0002194,AUTOMOBILE- 400 X 8  REBUILD TYRE,,2,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTAUT0002576,AUTOMOBILE- MARUTY 800 - CLUTCH PLATE,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTELC0000004,ELECTRICAL  - CFL BULB 65W  - (E27),,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTELC0001524,ELECTRICAL - SWITCH PUSH BUTTON RED(ZBE-102),,2,nos,Western Paper Industries ,STORES,0
20/09/2017,MTELC0001921,ELECTRICAL  -  V F D UNIT 30.5  K W,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTELC0002003,ELETRICAL - M.C.B 2P 20A,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTFUL0001210,FUEL & LUBRICANT- GEAR OIL SAE 90,,56,LITER,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000290,GENARAL -  HOSE CLIP  BAND TYPE  1 1/2'',,6,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000351,GENARAL - BRIGHT ALUMINIUM 6698 A,,2,LITRE,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000379,GENARAL - GRINDING WHEEL   115 X 6 X 22,,11,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000457,GENARAL - HOSE CLIP   1/2'',,23,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000476,GENARAL - HEX HEAD BOLT 10 MM X 2 '',,25,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000532,GENARAL - PVC ELBOW   20 MM,,18,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000539,GENARAL - PVC EQUL TEE  25 MM  / 3/4 '',,5,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000575,GENARAL - PVC T SOCKET   40 MM X 20 MM,,5,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000587,"GENARAL - PVC VALVE SOCKET   25 MM 3/4""",,10,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000664,GENARAL - WALL PLUG   NO 7 (FISHER),,104,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0001358,GENARAL - DRILL BIT 4.5MM (HSS),,5,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0001380,GENARAL - STRAPING METAL CLIP,,3,PKT,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0001389,GENERAL - ALAN BOLT 5MMX15MM,,13,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0001997,GENARAL - BRONZE BUSH  OD 100 MM X ID 50 MM,,2,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0002259,"GENERAL - CIRCULER BLADE(OD-180MM,ID-25.4MM,THICKNESS-2.5MM)",,10,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0002535,GENARAL-3’ x 100’ ALUMINIUM SHEET ROLE (THICKNESS-0.45mm),,2,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0000780,MECHANICAL - BELT   B 89,,4,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0000787,MECHANICAL - BELT  460H,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0000793,MECHANICAL - BELT  A - 51,,4,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0000823,MECHANICAL - BELT  B42,,2,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0000893,"MECHANICAL - GENERAL - CIRCULAR BLADE 135MM(O.D) X55 MM(I.D)X 2 MM THICKNESS EQUAL TAPER ,",,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001045,MECHANICAL - TENSION CONTROLLER ZXT-A-1000 (COATING MACHINE),,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001263,MECHANICAL - O RING ID30MMXOD35MMXTH4.5MM,,4,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001265,MECHANICAL - O RING ID30MMXOD39MMXTH4.5MM,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001564,MECHANICAL - CORE MAKING BELT 50’’ X 140’’,,4,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001678,MECHANICAL -CYLINDER DIE CUTTING JACKET  - 20 ¼” * 30 ¼”,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001785,MECHANICAL - BEARING   6307 ZZ NACHI,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001981,MECHANICAL -SPOCKET WHEEL   40 X 32 T,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0002175,MECHANICAL -CHAIN LOCK DOUBLE,,2,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0002641,"MECHANICAL- BENDING MOULD (CORE O.D.-77.3mm,AFTER BENDING I.D.-57mm)",,2,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTPNM0001339,PNEUMATIC -  Y CONECTOR 8MM,,18,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTPNM0001830,MECHANICAL - BELT B 61,,4,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTAUT0001557,AUTOMOBILE- 300 X 17 TYRE,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTAUT0001663,AUTOMOBILE-COMPLETE PACKING SET,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTAUT0002033,AUTOMOBILE- MARUTI K 10  L/S FOG LIGHT,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTAUT0002069,AUTOMOBILE- H4 24V 100W/90W HALOGEN  BULB,,10,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTAUT0002592,AUTOMOBILE- TCM  - RELEASE BEARING,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTELC0000001,ELECTRICAL  - BULB HOLDER CERAMIC (E27),,7,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTELC0001942,ELECTRICAL  - SUPPER BRIGHT L E D FLASH LIGHT-50W,,3,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTFUL0001206,FUEL & LUBRICANT- DIESAL ENGINE OIL DS40,,15,LITER,Western Paper Industries ,STORES,0
20/09/2017,MTFUL0001206,FUEL & LUBRICANT- DIESAL ENGINE OIL DS40,,100,LITER,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000256,GENARAL -  ALLAN BOLT  Ø6 MM X 75 MM,,30,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000310,GENARAL - GRUB SCREW 10MM X 12MM,,59,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000312,GENARAL - GRUB SCREW 8MM X 12MM,,40,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000382,GENARAL - DOOR CLOSER,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000404,GENARAL - FLAT WASHER   8 MMX20MM,,48,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000469,GENARAL - NUT   12 MM,,63,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000528,GENARAL - PVC CONDUTE    TEE  32 MM,,10,NOS,Western Paper Industries ,STORES,0
